Y1,0.0,Z1,0.0,Y2,0.0,Z2,0.0
Y1,6.764087,Z1,-0.945537,Y2,6.764087,Z2,-0.945537
Y1,13.531551,Z1,-1.866594,Y2,13.531551,Z2,-1.866594
Y1,20.302211,Z1,-2.763838,Y2,20.302211,Z2,-2.763838
Y1,27.0759,Z1,-3.63794,Y2,27.0759,Z2,-3.63794
Y1,33.852451,Z1,-4.48957,Y2,33.852451,Z2,-4.48957
Y1,40.631707,Z1,-5.3194,Y2,40.631707,Z2,-5.3194
Y1,47.413515,Z1,-6.128104,Y2,47.413515,Z2,-6.128104
Y1,54.19773,Z1,-6.916355,Y2,54.19773,Z2,-6.916355
Y1,60.984219,Z1,-7.684822,Y2,60.984219,Z2,-7.684822
Y1,67.772892,Z1,-8.433756,Y2,67.772892,Z2,-8.433756
Y1,74.563729,Z1,-9.162759,Y2,74.563729,Z2,-9.162759
Y1,81.356721,Z1,-9.87138,Y2,81.356721,Z2,-9.87138
Y1,88.151857,Z1,-10.559165,Y2,88.151857,Z2,-10.559165
Y1,94.949114,Z1,-11.225663,Y2,94.949114,Z2,-11.225663
Y1,101.748468,Z1,-11.870417,Y2,101.748468,Z2,-11.870417
Y1,108.54989,Z1,-12.492976,Y2,108.54989,Z2,-12.492976
Y1,115.353347,Z1,-13.092884,Y2,115.353347,Z2,-13.092884
Y1,122.158803,Z1,-13.669666,Y2,122.158803,Z2,-13.669666
Y1,128.966277,Z1,-14.222131,Y2,128.966277,Z2,-14.222131
Y1,135.775837,Z1,-14.748228,Y2,135.775837,Z2,-14.748228
Y1,142.587537,Z1,-15.245856,Y2,142.587537,Z2,-15.245856
Y1,149.401401,Z1,-15.712907,Y2,149.401401,Z2,-15.712907
Y1,156.217426,Z1,-16.147273,Y2,156.217426,Z2,-16.147273
Y1,163.035578,Z1,-16.546844,Y2,163.035578,Z2,-16.546844
Y1,169.85579,Z1,-16.909508,Y2,169.85579,Z2,-16.909508
Y1,176.677979,Z1,-17.232897,Y2,176.677979,Z2,-17.232897
Y1,183.502072,Z1,-17.51325,Y2,183.502072,Z2,-17.51325
Y1,190.327933,Z1,-17.74633,Y2,190.327933,Z2,-17.74633
Y1,197.15536,Z1,-17.927901,Y2,197.15536,Z2,-17.927901
Y1,203.984039,Z1,-18.053721,Y2,203.984039,Z2,-18.053721
Y1,210.813556,Z1,-18.119556,Y2,210.813556,Z2,-18.119556
Y1,217.64338,Z1,-18.121039,Y2,217.64338,Z2,-18.121039
Y1,224.472839,Z1,-18.050613,Y2,224.472839,Z2,-18.050613
Y1,231.30094,Z1,-17.897524,Y2,231.30094,Z2,-17.897524
Y1,238.126282,Z1,-17.650856,Y2,238.126282,Z2,-17.650856
Y1,244.947032,Z1,-17.299692,Y2,244.947032,Z2,-17.299692
Y1,251.760846,Z1,-16.83315,Y2,251.760846,Z2,-16.83315
Y1,258.564497,Z1,-16.236793,Y2,258.564497,Z2,-16.236793
Y1,265.352717,Z1,-15.485374,Y2,265.352717,Z2,-15.485374
Y1,272.117717,Z1,-14.548319,Y2,272.117717,Z2,-14.548319
Y1,278.845372,Z1,-13.373809,Y2,278.845372,Z2,-13.373809
Y1,285.511687,Z1,-11.891988,Y2,285.511687,Z2,-11.891988
Y1,292.066131,Z1,-9.978122,Y2,292.066131,Z2,-9.978122
Y1,298.357612,Z1,-7.338798,Y2,298.357612,Z2,-7.338798
Y1,303.694812,Z1,-3.171358,Y2,303.694812,Z2,-3.171358
Y1,303.693245,Z1,3.171438,Y2,303.693245,Z2,3.171438
Y1,298.356255,Z1,7.337691,Y2,298.356255,Z2,7.337691
Y1,292.06534,Z1,9.979056,Y2,292.06534,Z2,9.979056
Y1,285.511187,Z1,11.893598,Y2,285.511187,Z2,11.893598
Y1,278.843899,Z1,13.371124,Y2,278.843899,Z2,13.371124
Y1,272.116635,Z1,14.547964,Y2,272.116635,Z2,14.547964
Y1,265.352121,Z1,15.488458,Y2,265.352121,Z2,15.488458
Y1,258.563809,Z1,16.238973,Y2,258.563809,Z2,16.238973
Y1,251.75991,Z1,16.83247,Y2,251.75991,Z2,16.83247
Y1,244.945972,Z1,17.297255,Y2,244.945972,Z2,17.297255
Y1,238.125206,Z1,17.648137,Y2,238.125206,Z2,17.648137
Y1,231.299888,Z1,17.895506,Y2,231.299888,Z2,17.895506
Y1,224.471825,Z1,18.0498,Y2,224.471825,Z2,18.0498
Y1,217.64238,Z1,18.121467,Y2,217.64238,Z2,18.121467
Y1,210.812541,Z1,18.120819,Y2,210.812541,Z2,18.120819
Y1,210.555358,Z1,11.586361,Y2,210.555358,Z2,11.586361
Y1,212.129444,Z1,6.025605,Y2,212.129444,Z2,6.025605
Y1,216.379551,Z1,1.100518,Y2,216.379551,Z2,1.100518
Y1,214.065949,Z1,-4.979543,Y2,214.065949,Z2,-4.979543
Y1,207.616848,Z1,-5.833339,Y2,207.616848,Z2,-5.833339
Y1,203.800804,Z1,-0.56478,Y2,203.800804,Z2,-0.56478
Y1,206.622891,Z1,5.296593,Y2,206.622891,Z2,5.296593
Y1,209.565066,Z1,9.985723,Y2,209.565066,Z2,9.985723
Y1,209.523642,Z1,16.815455,Y2,209.523642,Z2,16.815455
Y1,203.984017,Z1,18.055271,Y2,203.984017,Z2,18.055271
Y1,197.155342,Z1,17.929302,Y2,197.155342,Z2,17.929302
Y1,190.327927,Z1,17.747291,Y2,190.327927,Z2,17.747291
Y1,183.502082,Z1,17.513616,Y2,183.502082,Z2,17.513616
Y1,176.678019,Z1,17.23265,Y2,176.678019,Z2,17.23265
Y1,169.855851,Z1,16.908761,Y2,169.855851,Z2,16.908761
Y1,163.035656,Z1,16.545803,Y2,163.035656,Z2,16.545803
Y1,156.217508,Z1,16.146123,Y2,156.217508,Z2,16.146123
Y1,149.401483,Z1,15.711796,Y2,149.401483,Z2,15.711796
Y1,142.587609,Z1,15.244891,Y2,142.587609,Z2,15.244891
Y1,135.775894,Z1,14.747478,Y2,135.775894,Z2,14.747478
Y1,128.966314,Z1,14.221625,Y2,128.966314,Z2,14.221625
Y1,122.15882,Z1,13.669397,Y2,122.15882,Z2,13.669397
Y1,115.353348,Z1,13.092809,Y2,115.353348,Z2,13.092809
Y1,108.549878,Z1,12.493039,Y2,108.549878,Z2,12.493039
Y1,101.748448,Z1,11.870571,Y2,101.748448,Z2,11.870571
Y1,94.949091,Z1,11.225867,Y2,94.949091,Z2,11.225867
