Y1,209.728762,Z1,18.112757,Y2,209.728762,Z2,18.112757
Y1,209.8131,Z1,15.449508,Y2,209.8131,Z2,15.449508
Y1,209.82967,Z1,12.717616,Y2,209.82967,Z2,12.717616
Y1,209.846239,Z1,9.985723,Y2,209.846239,Z2,9.985723
Y1,209.862809,Z1,7.25383,Y2,209.862809,Z2,7.25383
Y1,208.115386,Z1,5.922209,Y2,208.115386,Z2,5.922209
Y1,205.854204,Z1,4.426829,Y2,205.854204,Z2,4.426829
Y1,204.422771,Z1,2.124634,Y2,204.422771,Z2,2.124634
Y1,204.081977,Z1,-0.564781,Y2,204.081977,Z2,-0.564781
Y1,204.893931,Z1,-3.151247,Y2,204.893931,Z2,-3.151247
Y1,206.710658,Z1,-5.163372,Y2,206.710658,Z2,-5.163372
Y1,209.201031,Z1,-6.234413,Y2,209.201031,Z2,-6.234413
Y1,211.911167,Z1,-6.169173,Y2,211.911167,Z2,-6.169173
Y1,214.347123,Z1,-4.979542,Y2,214.347123,Z2,-4.979542
Y1,216.064924,Z1,-2.882339,Y2,216.064924,Z2,-2.882339
Y1,216.751487,Z1,-0.259795,Y2,216.751487,Z2,-0.259795
Y1,216.281681,Z1,2.410106,Y2,216.281681,Z2,2.410106
Y1,214.741132,Z1,4.640759,Y2,214.741132,Z2,4.640759
Y1,212.410617,Z1,6.025605,Y2,212.410617,Z2,6.025605
Y1,210.861386,Z1,7.488522,Y2,210.861386,Z2,7.488522
Y1,210.844816,Z1,10.220415,Y2,210.844816,Z2,10.220415
Y1,210.828246,Z1,12.952308,Y2,210.828246,Z2,12.952308
Y1,210.811676,Z1,15.684201,Y2,210.811676,Z2,15.684201
Y1,211.093717,Z1,18.120819,Y2,211.093717,Z2,18.120819
Y1,213.825639,Z1,18.129148,Y2,213.825639,Z2,18.129148
Y1,216.557585,Z1,18.126804,Y2,216.557585,Z2,18.126804
Y1,219.289494,Z1,18.113243,Y2,219.289494,Z2,18.113243
Y1,222.021316,Z1,18.087797,Y2,222.021316,Z2,18.087797
Y1,224.752993,Z1,18.0498,Y2,224.752993,Z2,18.0498
Y1,227.484453,Z1,17.998583,Y2,227.484453,Z2,17.998583
Y1,230.215617,Z1,17.933477,Y2,230.215617,Z2,17.933477
Y1,232.946395,Z1,17.853813,Y2,232.946395,Z2,17.853813
Y1,235.676687,Z1,17.758923,Y2,235.676687,Z2,17.758923
Y1,238.406379,Z1,17.648137,Y2,238.406379,Z2,17.648137
Y1,241.135348,Z1,17.520789,Y2,241.135348,Z2,17.520789
Y1,243.863458,Z1,17.376212,Y2,243.863458,Z2,17.376212
Y1,246.590561,Z1,17.213742,Y2,246.590561,Z2,17.213742
Y1,249.316494,Z1,17.032715,Y2,249.316494,Z2,17.032715
Y1,252.041081,Z1,16.832471,Y2,252.041081,Z2,16.832471
Y1,254.764104,Z1,16.611941,Y2,254.764104,Z2,16.611941
Y1,257.485238,Z1,16.369248,Y2,257.485238,Z2,16.369248
Y1,260.204109,Z1,16.102418,Y2,260.204109,Z2,16.102418
Y1,262.92029,Z1,15.809477,Y2,262.92029,Z2,15.809477
Y1,265.633294,Z1,15.488458,Y2,265.633294,Z2,15.488458
Y1,268.342564,Z1,15.137339,Y2,268.342564,Z2,15.137339
Y1,271.047365,Z1,14.75333,Y2,271.047365,Z2,14.75333
Y1,273.746779,Z1,14.333141,Y2,273.746779,Z2,14.333141
Y1,276.439748,Z1,13.873489,Y2,276.439748,Z2,13.873489
Y1,279.125075,Z1,13.371123,Y2,279.125075,Z2,13.371123
Y1,281.801285,Z1,12.822308,Y2,281.801285,Z2,12.822308
Y1,284.465707,Z1,12.218938,Y2,284.465707,Z2,12.218938
Y1,287.114608,Z1,11.550801,Y2,287.114608,Z2,11.550801
Y1,289.743485,Z1,10.807869,Y2,289.743485,Z2,10.807869
Y1,292.346513,Z1,9.979056,Y2,292.346513,Z2,9.979056
Y1,294.910861,Z1,9.03777,Y2,294.910861,Z2,9.03777
Y1,297.415653,Z1,7.948358,Y2,297.415653,Z2,7.948358
Y1,299.83213,Z1,6.675727,Y2,299.83213,Z2,6.675727
Y1,302.082827,Z1,5.131842,Y2,302.082827,Z2,5.131842
Y1,303.974418,Z1,3.171438,Y2,303.974418,Z2,3.171438
Y1,305.03122,Z1,0.6811,Y2,305.03122,Z2,0.6811
Y1,304.654858,Z1,-1.989039,Y2,304.654858,Z2,-1.989039
Y1,303.0941,Z1,-4.212797,Y2,303.0941,Z2,-4.212797
Y1,300.985386,Z1,-5.942774,Y2,300.985386,Z2,-5.942774
Y1,298.638785,Z1,-7.338798,Y2,298.638785,Z2,-7.338798
Y1,296.174406,Z1,-8.516418,Y2,296.174406,Z2,-8.516418
Y1,293.635998,Z1,-9.525285,Y2,293.635998,Z2,-9.525285
Y1,291.049146,Z1,-10.403098,Y2,291.049146,Z2,-10.403098
Y1,288.432025,Z1,-11.186409,Y2,288.432025,Z2,-11.186409
Y1,285.79286,Z1,-11.891988,Y2,285.79286,Z2,-11.891988
Y1,283.136187,Z1,-12.528568,Y2,283.136187,Z2,-12.528568
Y1,280.465833,Z1,-13.105158,Y2,280.465833,Z2,-13.105158
Y1,277.784926,Z1,-13.630569,Y2,277.784926,Z2,-13.630569
Y1,275.095473,Z1,-14.110353,Y2,275.095473,Z2,-14.110353
Y1,272.39889,Z1,-14.548319,Y2,272.39889,Z2,-14.548319
Y1,269.696402,Z1,-14.94829,Y2,269.696402,Z2,-14.94829
Y1,266.989077,Z1,-15.314097,Y2,266.989077,Z2,-15.314097
Y1,264.277799,Z1,-15.649365,Y2,264.277799,Z2,-15.649365
Y1,261.563171,Z1,-15.956354,Y2,261.563171,Z2,-15.956354
