Y1,142.1106,Z1,83.289584,Y2,142.1106,Z2,83.289584
Y1,135.911952,Z1,83.742366,Y2,135.911952,Z2,83.742366
Y1,129.715057,Z1,84.218508,Y2,129.715057,Z2,84.218508
Y1,123.519901,Z1,84.71679,Y2,123.519901,Z2,84.71679
Y1,117.326473,Z1,85.236116,Y2,117.326473,Z2,85.236116
Y1,111.134762,Z1,85.775516,Y2,111.134762,Z2,85.775516
Y1,104.944759,Z1,86.334187,Y2,104.944759,Z2,86.334187
Y1,98.756458,Z1,86.91141,Y2,98.756458,Z2,86.91141
Y1,92.569857,Z1,87.506574,Y2,92.569857,Z2,87.506574
Y1,86.384964,Z1,88.119225,Y2,86.384964,Z2,88.119225
Y1,80.201787,Z1,88.748974,Y2,80.201787,Z2,88.748974
Y1,74.020345,Z1,89.395525,Y2,74.020345,Z2,89.395525
Y1,67.840672,Z1,90.058773,Y2,67.840672,Z2,90.058773
Y1,61.662809,Z1,90.738668,Y2,61.662809,Z2,90.738668
Y1,55.486802,Z1,91.435207,Y2,55.486802,Z2,91.435207
Y1,49.312704,Z1,92.148483,Y2,49.312704,Z2,92.148483
Y1,43.140579,Z1,92.878633,Y2,43.140579,Z2,92.878633
Y1,36.970498,Z1,93.625883,Y2,36.970498,Z2,93.625883
Y1,30.802592,Z1,94.390857,Y2,30.802592,Z2,94.390857
Y1,24.637011,Z1,95.174346,Y2,24.637011,Z2,95.174346
Y1,18.473907,Z1,95.977092,Y2,18.473907,Z2,95.977092
Y1,12.313356,Z1,96.799195,Y2,12.313356,Z2,96.799195
Y1,6.155379,Z1,97.640368,Y2,6.155379,Z2,97.640368
